Product ID,Product Name,Category,Sub-Category,Expiration Date,Stock Level,Sales Velocity,Purchase Date,Price,Shelf Life,Product Weight/Volume,Additional Feature 1,Additional Feature 2,Likely to be Sold
PID100189,Realize Value,Fresh Produce,Vegetables,2024-01-01,31,3.1246775640762516,2023-10-15,30.94,78,8.69,Ripe,9.641190068878396,No
PID100190,Court Five,Dairy Products,Milk,2024-07-15,19,7.2780202793186834,2023-08-10,2.31,340,4.27,26.106925154437874,Skim,Yes
PID100191,Environmental Go,Ready-to-Eat Meals,Pre-packaged Meals,2024-01-26,92,4.87652049392276,2023-07-11,23.64,199,1.78,Pre-packaged Meals,Vegan,No
PID100192,Trade Everybody,Ready-to-Eat Meals,Pre-packaged Meals,2024-11-16,76,9.224916264134366,2023-04-28,43.36,568,7.64,Pre-packaged Meals,Gluten-Free,No
PID100193,Spring Involve,Fresh Juices,Smoothies,2024-05-29,19,6.471745479087548,2023-11-11,38.54,200,6.34,Smoothies,None,Yes
PID100194,Identify Assume,Bakery Items,Pastries,2024-03-04,23,7.372836526818358,2023-09-06,16.91,180,3.86,Pastries,None,No
PID100195,Worry Care,Deli,Pre-made Salads,2024-04-02,56,0.831558775016026,2023-04-22,21.12,346,3.81,Deli Meats,Semi-Soft,No
PID100196,Shoulder Themselves,Meat and Seafood,Pork,2024-05-09,15,6.324722810768747,2023-01-22,9.12,473,4.36,Whole,Shellfish,Yes
PID100197,Year Also,Dairy Products,Milk,2024-07-05,100,4.54156507683303,2023-06-12,36.58,389,1.47,4.589045988201475,Whole,No
PID100198,Chance Million,Bakery Items,Bread,2024-12-11,68,1.787783095839131,2023-12-02,25.16,375,9.01,Bread,Custard,No
PID100199,Play Series,Fresh Juices,Freshly Squeezed Juices,2024-02-01,53,7.847495780889487,2023-09-19,13.83,135,1.67,Freshly Squeezed Juices,Preservatives,No
PID100200,Say Civil,Fresh Juices,Freshly Squeezed Juices,2024-11-10,49,9.853168986947033,2023-05-18,37.45,542,3.12,Freshly Squeezed Juices,Sugar,No
PID100201,Its Also,Fresh Juices,Smoothies,2024-08-25,61,5.359690851781561,2023-07-01,48.27,421,9.96,Smoothies,None,No
PID100202,Imagine Low,Meat and Seafood,Pork,2024-01-19,1,6.043174498952724,2023-02-09,32.07,344,9.81,Steak,N/A,Yes
PID100203,Market Star,Bakery Items,Cakes,2024-02-28,83,6.2297499129649365,2023-01-08,26.16,416,2.74,Cakes,Cream,No
PID100204,Alone Piece,Ready-to-Eat Meals,Pre-packaged Meals,2024-08-27,5,0.5996156565568277,2023-02-21,44.73,553,8.19,Pre-packaged Meals,Vegan,No
PID100205,Professor Game,Fresh Juices,Freshly Squeezed Juices,2024-02-10,87,4.7999712788045255,2023-09-29,29.63,134,2.61,Freshly Squeezed Juices,Sugar,No
PID100206,Often Range,Bakery Items,Bread,2024-05-14,72,5.7404935312181475,2023-03-17,44.84,424,7.83,Bread,Cream,No
PID100207,Identify Step,Fresh Produce,Fruits,2024-10-28,67,4.384562997359151,2023-10-29,33.37,365,4.44,Overripe,4.050173034081427,No
PID100208,Military Bring,Fresh Produce,Fruits,2024-12-08,50,2.127682390877665,2023-01-24,22.61,684,0.63,Ripe,9.294838443573095,No
PID100209,Poor School,Dairy Products,Cream,2024-06-30,43,2.714407751817655,2023-08-27,43.8,308,0.49,18.600088008151758,Skim,No
PID100210,Project World,Eggs,Grade,2024-05-11,61,3.020416034159619,2023-09-10,12.26,244,3.71,Medium,A,No
PID100211,Capital Rest,Eggs,Size,2024-10-04,9,5.042063081531362,2023-08-30,28.74,401,4.16,Large,AA,Yes
PID100212,Fine Story,Eggs,Size,2024-11-25,15,3.3185899953557283,2023-02-19,18.61,645,1.03,Small,A,No
PID100213,Which Impact,Meat and Seafood,Shellfish,2024-11-06,72,2.385778029017337,2023-04-25,2.62,561,4.1,Whole,N/A,No
PID100214,Whom Skill,Dairy Products,Cream,2024-12-04,72,3.7991651878483736,2023-09-22,39.22,439,8.74,20.572168753700996,Whole,No
PID100215,Take Campaign,Bakery Items,Pastries,2024-07-20,40,3.1073400313694277,2023-12-01,1.44,232,3.61,Pastries,Custard,No
PID100216,Stock Current,Dairy Products,Milk,2024-01-15,40,5.949835866777489,2023-10-31,12.09,76,3.74,11.43487100170517,Whole,No
PID100217,Including Light,Bakery Items,Pastries,2024-05-24,26,7.552686645644269,2023-10-21,24.57,216,8.82,Pastries,Custard,No
PID100218,Cut Lose,Deli,Cheese,2024-05-18,79,1.7290067441459587,2023-11-03,39.15,197,4.07,Pre-made Salads,Semi-Soft,No
PID100219,Project Bag,Bakery Items,Cakes,2024-01-18,91,4.05241509531077,2023-12-17,45.88,32,4.38,Cakes,Custard,No
PID100220,World Among,Ready-to-Eat Meals,Pre-made Salads,2024-07-07,37,8.731889139862671,2023-04-10,24.51,454,2.98,Pre-made Salads,Vegan,No
PID100221,Wear Agreement,Meat and Seafood,Chicken,2024-07-20,32,7.561557030498524,2023-09-16,46.55,308,3.45,Ground,Fish,No
PID100222,Outside Owner,Ready-to-Eat Meals,Fresh Pasta,2024-12-06,60,5.378578006378336,2023-03-25,49.02,622,9.77,Fresh Pasta,None,No
PID100223,Drug Better,Bakery Items,Cakes,2024-10-28,52,5.271110735509192,2023-11-15,24.85,348,3.21,Cakes,None,No
PID100224,Usually Visit,Dairy Products,Cream,2024-08-31,41,4.245549872251571,2023-10-30,47.54,306,8.23,12.94053643588045,Whole,No
PID100225,Morning Say,Fresh Produce,Vegetables,2024-07-22,12,3.002895239016902,2023-06-13,36.55,405,1.87,Unripe,7.972107730705184,No
PID100226,Movement Focus,Fresh Juices,Freshly Squeezed Juices,2024-02-14,30,9.552415236198096,2023-02-26,1.4,353,5.39,Freshly Squeezed Juices,None,No
PID100227,Last Wait,Dairy Products,Yogurt,2024-08-07,11,7.540081463216685,2023-06-13,10.69,421,0.11,26.89614138485407,Skim,Yes
PID100228,Wind Become,Dairy Products,Yogurt,2024-12-29,30,2.6560223498869906,2023-02-10,21.36,688,4.8,0.011095278519436258,Whole,No
PID100229,Just At,Ready-to-Eat Meals,Pre-packaged Meals,2024-02-08,79,9.56810085146515,2023-06-11,2.4,242,3.54,Pre-packaged Meals,Vegan,No
PID100230,Staff Clearly,Fresh Juices,Smoothies,2024-10-12,83,1.7765957240840213,2023-01-12,26.33,639,2.59,Smoothies,None,No
PID100231,Strong Likely,Dairy Products,Soft Cheeses,2024-06-16,4,7.077331593990501,2023-09-24,31.42,266,6.62,11.367269130145486,2%,Yes
PID100232,Key All,Fresh Juices,Freshly Squeezed Juices,2024-07-11,54,5.326115561675401,2023-12-24,6.9,200,1.14,Freshly Squeezed Juices,Sugar,No
PID100233,Treat Garden,Dairy Products,Cream,2024-10-07,61,2.197422614854386,2023-04-09,27.84,547,1.38,7.633032957590902,Whole,No
PID100234,Bar He,Fresh Juices,Freshly Squeezed Juices,2024-01-28,59,2.860466166101114,2023-02-17,24.55,345,9.36,Freshly Squeezed Juices,None,No
PID100235,Her Role,Eggs,Size,2024-01-12,71,4.34617202435779,2023-05-15,38.45,242,4.52,Medium,A,No
PID100236,Happen Could,Deli,Cheese,2024-01-04,61,1.839427774164566,2023-11-19,22.6,46,3.66,Sausages,Hard,No
PID100237,During Tell,Meat and Seafood,Shellfish,2024-05-22,88,1.3317868693341643,2023-01-28,15.7,480,5.23,Steak,Fish,No
PID100238,Pick Walk,Meat and Seafood,Chicken,2024-02-25,5,3.6771833916406256,2023-03-22,31.47,340,1.69,Whole,Shellfish,No
PID100239,About Democratic,Bakery Items,Pastries,2024-09-12,64,2.324490749026502,2023-09-19,20.15,359,7.89,Pastries,Custard,No
PID100240,Sign Writer,Bakery Items,Cakes,2024-12-15,42,2.2404340984858493,2023-02-17,46.23,667,7.15,Cakes,Fruit,No
PID100241,Small Account,Meat and Seafood,Shellfish,2024-04-23,64,9.039114201817139,2023-05-24,28.97,335,2.21,Whole,Fish,No
PID100242,Road Ago,Bakery Items,Pastries,2024-12-28,78,8.513495236769549,2023-08-23,28.24,493,2.04,Pastries,None,No
PID100243,Early Town,Fresh Produce,Fruits,2024-02-25,32,4.710583167556574,2023-03-14,34.04,348,2.32,Overripe,1.090541993226809,No
PID100244,Long Budget,Ready-to-Eat Meals,Pre-made Salads,2024-07-04,82,9.889490613495768,2023-05-14,44.39,417,3.45,Pre-made Salads,None,No
PID100245,Second Evening,Bakery Items,Bread,2024-02-20,48,5.795000474980174,2023-01-11,18.47,405,4.44,Bread,Fruit,No
PID100246,Detail High,Fresh Juices,Smoothies,2024-05-10,9,1.8925554870654242,2023-07-03,37.95,312,7.54,Smoothies,Sugar,No
PID100247,Final Fine,Eggs,Size,2024-12-29,48,7.190056919624877,2023-12-08,2.04,387,2.15,Medium,AA,No
PID100248,On Provide,Bakery Items,Cakes,2024-05-06,1,9.626538570690782,2023-03-13,33.77,420,5.36,Cakes,Fruit,Yes
PID100249,Personal Be,Deli,Cheese,2024-02-09,70,5.603420426155851,2023-07-27,4.84,197,9.7,Sausages,Soft,No
PID100250,Partner Foot,Bakery Items,Pastries,2024-03-01,79,7.693418099881033,2023-05-27,16.29,279,7.48,Pastries,Cream,No
PID100251,Water Choice,Fresh Produce,Vegetables,2024-02-18,20,4.924642514100172,2023-11-09,6.4,101,4.53,Unripe,3.8271737384841806,No
PID100252,Dog Four,Fresh Juices,Freshly Squeezed Juices,2024-07-16,76,3.0068809418983506,2023-04-05,5.36,468,1.63,Freshly Squeezed Juices,Preservatives,No
PID100253,Economic Somebody,Eggs,Size,2024-03-12,68,5.0546860108497995,2023-04-24,16.65,323,7.32,Large,A,No
PID100254,Hotel Kind,Ready-to-Eat Meals,Pre-made Salads,2024-09-14,86,9.389110353889272,2023-01-18,7.55,605,1.5,Pre-made Salads,Gluten-Free,No
PID100255,Traditional Cause,Dairy Products,Cream,2024-08-21,32,0.8020090384672959,2023-01-08,14.33,591,3.9,10.314632421351135,Skim,No
PID100256,Indeed Bank,Bakery Items,Cakes,2024-09-29,70,5.648250327007868,2023-01-29,17.6,609,5.57,Cakes,Cream,No
PID100257,Cause Kitchen,Eggs,Size,2024-04-26,82,8.698263238740346,2023-08-02,17.25,268,3.51,Large,AA,No
PID100258,Keep Sit,Dairy Products,Soft Cheeses,2024-12-25,74,1.489810976733708,2023-02-25,4.68,669,9.99,3.8478495520217137,Whole,No
PID100259,Perhaps Knowledge,Bakery Items,Pastries,2024-04-25,13,5.798999432066184,2023-09-05,35.66,233,9.96,Pastries,Cream,Yes
PID100260,Hear Become,Ready-to-Eat Meals,Pre-packaged Meals,2024-04-06,78,7.134630375208714,2023-06-22,22.51,289,1.66,Pre-packaged Meals,None,No
PID100261,Project Hope,Fresh Juices,Freshly Squeezed Juices,2024-09-04,28,4.924434530497213,2023-07-25,16.37,407,1.37,Freshly Squeezed Juices,Preservatives,No
PID100262,Article However,Fresh Produce,Fruits,2024-06-07,85,8.283652146285576,2023-01-04,16.11,520,7.09,Ripe,0.3510902139968519,No
PID100263,Key Should,Fresh Produce,Vegetables,2024-12-16,15,2.081584515144084,2023-05-05,14.49,591,2.09,Overripe,3.4634420920213973,No
PID100264,Let Democrat,Eggs,Size,2024-05-24,54,5.275926657416433,2023-04-24,41.74,396,1.31,Small,AA,No
PID100265,Market Benefit,Fresh Juices,Freshly Squeezed Juices,2024-03-13,38,2.7898796794494953,2023-11-06,22.41,128,7.02,Freshly Squeezed Juices,None,No
PID100266,Boy Factor,Fresh Produce,Fruits,2024-02-13,82,8.533778168695337,2023-08-05,4.73,192,9.76,Ripe,3.169242812522323,No
PID100267,Police Rise,Deli,Prepared Meats,2024-02-29,91,2.863720831047216,2023-11-06,44.53,115,5.21,Sausages,Hard,No
PID100268,Scientist Like,Fresh Produce,Vegetables,2024-12-26,54,3.168322496362542,2023-06-04,12.05,571,9.51,Overripe,4.894981376035834,No
PID100269,Crime Special,Eggs,Size,2024-06-12,55,4.057473533679467,2023-06-17,26.52,361,2.39,Medium,AA,No
PID100270,Contain End,Fresh Produce,Fruits,2024-06-25,11,3.428826186321704,2023-05-13,41.4,409,9.05,Ripe,0.15194079976650898,No
PID100271,Write Necessary,Fresh Juices,Smoothies,2024-02-25,16,5.509687925443567,2023-05-19,25.49,282,2.76,Smoothies,Sugar,Yes
PID100272,Maintain Program,Eggs,Size,2024-09-04,22,7.23710839767542,2023-02-03,42.85,579,3.64,Large,A,No
PID100273,Meeting Someone,Bakery Items,Pastries,2024-03-20,19,2.2696626316081043,2023-04-25,49.16,330,5.49,Pastries,Cream,No
PID100274,Ability Then,Bakery Items,Cakes,2024-09-28,54,9.28984839017387,2023-06-24,35.56,462,1.65,Cakes,Cream,No
PID100275,Present Maintain,Meat and Seafood,Pork,2024-01-04,68,9.882435883227892,2023-03-26,15.67,284,8.69,Steak,N/A,No
PID100276,Fire Building,Eggs,Size,2024-10-25,8,4.414389663146386,2023-09-02,19.67,419,3.94,Medium,AA,No
PID100277,Fish Offer,Dairy Products,Yogurt,2024-08-24,12,5.561684903582196,2023-03-02,45.06,541,8.95,0.3164219770353993,2%,Yes
PID100278,Language Seat,Bakery Items,Cakes,2024-10-18,51,4.778641167312415,2023-07-03,14.51,473,4.18,Cakes,Custard,No
PID100279,Best Resource,Ready-to-Eat Meals,Fresh Pasta,2024-07-12,93,1.2280340789183888,2023-10-23,38.34,263,5.9,Fresh Pasta,None,No
PID100280,Each Of,Bakery Items,Bread,2024-10-22,98,8.61490550644526,2023-06-07,26.05,503,0.76,Bread,Fruit,No
PID100281,Far Project,Bakery Items,Pastries,2024-01-09,91,7.890581581901251,2023-02-16,38.31,327,1.43,Pastries,Custard,No
PID100282,Expect Use,Fresh Produce,Fruits,2024-09-16,45,6.835060025757587,2023-01-16,18.98,609,9.64,Overripe,6.416573054215547,No
PID100283,A Establish,Deli,Prepared Meats,2024-06-03,3,5.054760356736761,2023-07-24,36.97,315,8.35,Deli Meats,Hard,Yes
PID100284,Voice Party,Ready-to-Eat Meals,Fresh Pasta,2024-10-02,61,3.3634871593381295,2023-06-03,7.83,487,8.21,Fresh Pasta,None,No
PID100285,Light Blue,Fresh Juices,Smoothies,2024-10-16,82,6.229364612077967,2023-04-09,20.4,556,4.07,Smoothies,Preservatives,No
PID100286,Health Federal,Deli,Pre-made Salads,2024-12-04,97,5.864743135953758,2023-10-21,12.53,410,4.37,Sausages,Hard,No
PID100287,Remember When,Meat and Seafood,Shellfish,2024-03-17,18,8.173392189107535,2023-08-20,26.35,210,9.01,Whole,Shellfish,Yes
PID100288,Bed Also,Deli,Cheese,2024-01-28,39,4.833976116853914,2023-11-04,32.88,85,0.62,Pre-made Salads,Soft,No
PID100289,Everybody Focus,Deli,Cheese,2024-07-26,89,1.1533367907527565,2023-05-13,10.86,440,1.12,Sausages,Soft,No
PID100290,By Next,Bakery Items,Bread,2024-11-29,80,2.149071131784736,2023-04-07,48.32,602,3.67,Bread,Custard,No
PID100291,Vote Wife,Fresh Produce,Fruits,2024-10-22,3,6.271920656461273,2023-03-05,46.49,597,8.33,Ripe,9.62312354311946,Yes
PID100292,Author Join,Bakery Items,Pastries,2024-11-30,64,7.514220025026358,2023-04-23,43.05,587,0.97,Pastries,Fruit,No
PID100293,Fear Nature,Dairy Products,Milk,2024-02-22,99,2.1358109759956294,2023-08-11,30.1,195,2.8,22.151062758702373,Skim,No
PID100294,Necessary Product,Bakery Items,Pastries,2024-03-22,24,8.058434126516683,2023-07-26,25.32,240,1.6,Pastries,Fruit,No
PID100295,Book Item,Bakery Items,Bread,2024-09-03,7,4.643276278118948,2023-07-31,30.62,400,6.5,Bread,Cream,No
PID100296,International Site,Dairy Products,Cream,2024-10-29,40,3.6515580677458574,2023-12-18,45.89,316,9.27,18.57376527541834,2%,No
PID100297,Story Family,Fresh Produce,Vegetables,2024-04-23,18,3.5031657502093108,2023-06-21,49.02,307,7.5,Ripe,9.770835524890504,No
PID100298,Hot Out,Fresh Juices,Smoothies,2024-09-01,83,1.240054066160721,2023-02-23,40.4,556,1.68,Smoothies,None,No
PID100299,Close Candidate,Deli,Pre-made Salads,2024-09-27,92,4.343321385056368,2023-02-16,22.94,589,6.74,Pre-made Salads,Semi-Soft,No
PID100300,I Institution,Meat and Seafood,Beef,2024-08-17,75,7.846865073283424,2023-07-01,42.1,413,7.49,Whole,Shellfish,No
PID100301,Chair Opportunity,Dairy Products,Cream,2024-09-16,34,3.123181529035424,2023-04-27,6.42,508,3.62,24.756440863613147,Whole,No
PID100302,Health Project,Fresh Produce,Fruits,2024-07-02,78,0.640835741536742,2023-10-16,39.0,260,1.47,Unripe,4.081019415338545,No
PID100303,Just Discover,Eggs,Size,2024-07-04,41,6.503222456485668,2023-07-09,7.88,361,7.06,Small,A,No
PID100304,Run More,Fresh Produce,Fruits,2024-05-03,53,9.192053431542956,2023-07-11,45.22,297,0.57,Ripe,1.3248645931682335,No
PID100305,Reach As,Deli,Cheese,2024-06-21,52,8.974496284789105,2023-04-27,47.83,421,9.85,Deli Meats,Hard,No
PID100306,Character Skill,Eggs,Size,2024-07-11,72,9.44358020326722,2023-01-21,7.23,537,2.15,Large,A,No
PID100307,Very Pretty,Eggs,Grade,2024-03-24,35,2.9007971064040285,2023-01-10,20.75,439,0.19,Small,A,No
PID100308,Hear Market,Dairy Products,Milk,2024-05-31,82,3.204241525141948,2023-12-12,38.86,171,8.34,15.219082862417974,Whole,No
PID100309,Action Throughout,Fresh Juices,Freshly Squeezed Juices,2024-07-23,95,8.2950950195755,2023-01-26,42.04,544,3.37,Freshly Squeezed Juices,None,No
PID100310,Right Trial,Dairy Products,Soft Cheeses,2024-02-01,27,2.911753027030109,2023-09-24,17.26,130,4.9,16.07107345605927,Whole,No
PID100311,Site Window,Dairy Products,Soft Cheeses,2024-09-16,57,4.145119036564106,2023-06-03,20.76,471,4.85,12.776160728629904,Whole,No
PID100312,According Herself,Bakery Items,Bread,2024-01-16,83,4.2963065756355086,2023-02-15,43.85,335,3.2,Bread,None,No
PID100313,Pressure About,Meat and Seafood,Pork,2024-04-14,5,4.148447905652935,2023-12-06,28.7,130,6.68,Fillet,N/A,No
PID100314,Push Scene,Deli,Cheese,2024-04-23,86,8.75889379087964,2023-10-10,24.37,196,5.96,Sausages,Hard,No
PID100315,Wear Dream,Eggs,Grade,2024-02-24,30,7.883434845288671,2023-10-19,2.84,128,3.9,Medium,AA,No
PID100316,Page Field,Fresh Produce,Fruits,2024-03-15,74,1.230996284747792,2023-02-10,6.44,399,4.41,Overripe,2.4389449913612307,No
PID100317,Leader Magazine,Fresh Produce,Fruits,2024-10-05,6,5.914097435084089,2023-05-09,2.95,515,3.72,Ripe,2.692613861415174,Yes
PID100318,If Concern,Eggs,Grade,2024-05-08,1,8.20606929179287,2023-06-13,38.71,330,6.58,Medium,AA,Yes
PID100319,Raise Watch,Meat and Seafood,Beef,2024-09-23,98,7.518397074656569,2023-06-19,26.77,462,9.98,Ground,Shellfish,No
PID100320,Choose Line,Deli,Pre-made Salads,2024-12-28,75,5.095109738586644,2023-10-03,45.77,452,7.1,Pre-made Salads,Hard,No
PID100321,Choose Need,Meat and Seafood,Shellfish,2024-05-02,57,3.494856089314195,2023-02-20,17.06,437,4.36,Ground,N/A,No
PID100322,Detail Whether,Ready-to-Eat Meals,Fresh Pasta,2024-03-13,31,4.002023455644637,2023-06-22,15.47,265,2.19,Fresh Pasta,Gluten-Free,No
PID100323,Happy Strategy,Fresh Juices,Smoothies,2024-05-31,31,6.193592773440662,2023-06-15,31.58,351,1.55,Smoothies,None,No
PID100324,Surface Million,Meat and Seafood,Chicken,2024-05-31,71,2.1432673863840748,2023-10-11,35.53,233,6.0,Whole,Shellfish,No
PID100325,Discussion Stuff,Bakery Items,Cakes,2024-03-17,24,6.203080478313623,2023-06-20,30.66,271,7.13,Cakes,None,No
PID100326,Yard Democratic,Eggs,Size,2024-08-15,38,4.20199659539464,2023-10-03,26.08,317,3.6,Medium,AA,No
PID100327,Appear Western,Fresh Produce,Fruits,2024-05-30,25,9.587639099892291,2023-01-13,30.59,503,1.72,Overripe,4.583338430593576,No
PID100328,East Property,Deli,Pre-made Salads,2024-02-02,37,7.041998551198761,2023-12-05,21.57,59,3.21,Pre-made Salads,Hard,No
PID100329,Culture Himself,Ready-to-Eat Meals,Pre-packaged Meals,2024-01-23,15,8.979236815555733,2023-10-16,17.4,99,1.68,Pre-packaged Meals,Vegan,Yes
PID100330,Pull Research,Eggs,Grade,2024-03-08,71,9.04128056348294,2023-04-01,42.78,342,4.87,Large,A,No
PID100331,Popular Finish,Dairy Products,Milk,2024-08-25,65,9.904438023764886,2023-02-03,42.87,569,5.87,9.92793447279179,2%,No
PID100332,Sea Trouble,Dairy Products,Yogurt,2024-07-17,3,0.8918704352722924,2023-10-19,5.68,272,9.34,9.362676387610676,2%,No
PID100333,Feel Spend,Ready-to-Eat Meals,Pre-made Salads,2024-12-06,17,7.835591915807569,2023-12-09,29.21,363,9.28,Pre-made Salads,None,Yes
PID100334,Head Its,Bakery Items,Pastries,2024-06-26,38,2.008086820190823,2023-01-21,10.0,522,9.52,Pastries,Cream,No
PID100335,Project Same,Meat and Seafood,Pork,2024-07-19,34,5.212065379996332,2023-09-16,15.87,307,7.37,Fillet,Fish,No
PID100336,Range Officer,Dairy Products,Yogurt,2024-12-27,85,4.366079399389108,2023-10-13,47.66,441,2.07,17.663649920492368,Skim,No
PID100337,World Law,Eggs,Size,2024-08-13,97,8.243627775775808,2023-06-26,14.27,414,8.99,Small,AA,No
PID100338,Might Environmental,Bakery Items,Bread,2024-09-30,19,8.327166158465701,2023-07-04,37.28,454,6.79,Bread,Fruit,Yes
PID100339,Dinner Green,Meat and Seafood,Pork,2024-04-13,63,5.6162343166031725,2023-01-17,25.66,452,9.5,Ground,Shellfish,No
PID100340,Animal Area,Fresh Juices,Smoothies,2024-03-04,30,9.435902481280333,2023-05-16,32.23,293,2.83,Smoothies,Preservatives,No
PID100341,About Figure,Bakery Items,Bread,2024-09-11,45,5.156363554935841,2023-01-03,18.28,617,5.93,Bread,Custard,No
PID100342,Challenge Attack,Bakery Items,Pastries,2024-11-01,71,4.228425105080216,2023-06-16,9.58,504,1.23,Pastries,None,No
PID100343,Response Doctor,Meat and Seafood,Fish,2024-08-24,19,4.514272585400776,2023-06-03,44.91,448,5.41,Ground,N/A,No
PID100344,Open Will,Dairy Products,Soft Cheeses,2024-03-26,57,9.755211626045327,2023-06-26,19.43,274,0.61,24.99360431639582,Skim,No
PID100345,Data Group,Ready-to-Eat Meals,Pre-made Salads,2024-08-24,17,7.836161402937199,2023-02-09,35.91,562,5.74,Pre-made Salads,None,Yes
PID100346,Police Use,Fresh Produce,Vegetables,2024-02-03,79,4.714892472359206,2023-11-05,38.31,90,9.89,Unripe,4.687118396419784,No
PID100347,From Future,Ready-to-Eat Meals,Pre-packaged Meals,2024-07-27,13,5.585398668945478,2023-06-26,6.96,397,6.77,Pre-packaged Meals,None,Yes
PID100348,Walk Garden,Meat and Seafood,Beef,2024-04-09,26,2.7135917751994407,2023-01-12,5.66,453,3.84,Steak,N/A,No
PID100349,Nearly Another,Bakery Items,Cakes,2024-03-14,26,2.575691954582703,2023-05-24,5.45,295,9.25,Cakes,None,No
PID100350,Be Determine,Meat and Seafood,Shellfish,2024-12-03,25,5.72725069135316,2023-07-23,26.47,499,6.25,Whole,N/A,No
PID100351,Half Cup,Deli,Pre-made Salads,2024-11-21,61,6.58047243943711,2023-03-20,30.54,612,0.39,Sausages,Soft,No
PID100352,Enter Remember,Fresh Produce,Fruits,2024-10-10,57,2.544804684225462,2023-10-13,34.42,363,8.27,Unripe,2.3660113255486834,No
PID100353,Fish Forget,Eggs,Size,2024-07-19,78,3.122617482701909,2023-11-30,32.8,232,3.98,Small,AA,No
PID100354,If Environmental,Dairy Products,Milk,2024-07-06,64,4.0204046764950725,2023-05-14,31.45,419,0.97,25.836379036924832,Skim,No
PID100355,Try Seem,Bakery Items,Bread,2024-04-03,63,3.1876691160185717,2023-01-18,26.34,441,6.37,Bread,Cream,No
PID100356,Follow World,Dairy Products,Soft Cheeses,2024-08-02,41,6.99300656009088,2023-01-29,4.7,551,9.05,25.225315509353493,Whole,No
PID100357,Act Magazine,Deli,Pre-made Salads,2024-07-11,90,4.5265287547166775,2023-10-09,36.56,276,3.85,Deli Meats,Soft,No
PID100358,Left Anyone,Eggs,Size,2024-12-22,37,6.479771515589286,2023-11-11,8.6,407,1.96,Small,AA,No
