Product ID,Product Name,Category,Sub-Category,Expiration Date,Stock Level,Sales Velocity,Purchase Date,Price,Shelf Life,Product Weight/Volume,Additional Feature 1,Additional Feature 2
PID100202,Imagine Low,Meat and Seafood,Pork,2024-01-19,1,6.043174499,2023-02-09,32.07,344,9.81,Steak,N/A
PID100203,Market Star,Bakery Items,Cakes,2024-02-28,83,6.229749913,2023-01-08,26.16,416,2.74,Cakes,Cream
PID100204,Alone Piece,Ready-to-Eat Meals,Pre-packaged Meals,2024-08-27,5,0.5996156566,2023-02-21,44.73,553,8.19,Pre-packaged Meals,Vegan
PID100205,Professor Game,Fresh Juices,Freshly Squeezed Juices,2024-02-10,87,4.799971279,2023-09-29,29.63,134,2.61,Freshly Squeezed Juices,Sugar
PID100206,Often Range,Bakery Items,Bread,2024-05-14,72,5.740493531,2023-03-17,44.84,424,7.83,Bread,Cream
PID100207,Identify Step,Fresh Produce,Fruits,2024-10-28,67,4.384562997,2023-10-29,33.37,365,4.44,Overripe,4.050173034
PID100208,Military Bring,Fresh Produce,Fruits,2024-12-08,50,2.127682391,2023-01-24,22.61,684,0.63,Ripe,9.294838444
PID100209,Poor School,Dairy Products,Cream,2024-06-30,43,2.714407752,2023-08-27,43.8,308,0.49,18.60008801,Skim
PID100210,Project World,Eggs,Grade,2024-05-11,61,3.020416034,2023-09-10,12.26,244,3.71,Medium,A
PID100211,Capital Rest,Eggs,Size,2024-10-04,9,5.042063082,2023-08-30,28.74,401,4.16,Large,AA
PID100212,Fine Story,Eggs,Size,2024-11-25,15,3.318589995,2023-02-19,18.61,645,1.03,Small,A
PID100213,Which Impact,Meat and Seafood,Shellfish,2024-11-06,72,2.385778029,2023-04-25,2.62,561,4.1,Whole,N/A
PID100214,Whom Skill,Dairy Products,Cream,2024-12-04,72,3.799165188,2023-09-22,39.22,439,8.74,20.57216875,Whole
PID100215,Take Campaign,Bakery Items,Pastries,2024-07-20,40,3.107340031,2023-12-01,1.44,232,3.61,Pastries,Custard
PID100216,Stock Current,Dairy Products,Milk,2024-01-15,40,5.949835867,2023-10-31,12.09,76,3.74,11.434871,Whole
PID100217,Including Light,Bakery Items,Pastries,2024-05-24,26,7.552686646,2023-10-21,24.57,216,8.82,Pastries,Custard
PID100218,Cut Lose,Deli,Cheese,2024-05-18,79,1.729006744,2023-11-03,39.15,197,4.07,Pre-made Salads,Semi-Soft
PID100219,Project Bag,Bakery Items,Cakes,2024-01-18,91,4.052415095,2023-12-17,45.88,32,4.38,Cakes,Custard
PID100220,World Among,Ready-to-Eat Meals,Pre-made Salads,2024-07-07,37,8.73188914,2023-04-10,24.51,454,2.98,Pre-made Salads,Vegan
PID100221,Wear Agreement,Meat and Seafood,Chicken,2024-07-20,32,7.56155703,2023-09-16,46.55,308,3.45,Ground,Fish
PID100222,Outside Owner,Ready-to-Eat Meals,Fresh Pasta,2024-12-06,60,5.378578006,2023-03-25,49.02,622,9.77,Fresh Pasta,None
PID100223,Drug Better,Bakery Items,Cakes,2024-10-28,52,5.271110736,2023-11-15,24.85,348,3.21,Cakes,None
PID100224,Usually Visit,Dairy Products,Cream,2024-08-31,41,4.245549872,2023-10-30,47.54,306,8.23,12.94053644,Whole
PID100225,Morning Say,Fresh Produce,Vegetables,2024-07-22,12,3.002895239,2023-06-13,36.55,405,1.87,Unripe,7.972107731
PID100226,Movement Focus,Fresh Juices,Freshly Squeezed Juices,2024-02-14,30,9.552415236,2023-02-26,1.4,353,5.39,Freshly Squeezed Juices,None
PID100227,Last Wait,Dairy Products,Yogurt,2024-08-07,11,7.540081463,2023-06-13,10.69,421,0.11,26.89614138,Skim
PID100228,Wind Become,Dairy Products,Yogurt,2024-12-29,30,2.65602235,2023-02-10,21.36,688,4.8,0.01109527852,Whole
PID100229,Just At,Ready-to-Eat Meals,Pre-packaged Meals,2024-02-08,79,9.568100851,2023-06-11,2.4,242,3.54,Pre-packaged Meals,Vegan
PID100230,Staff Clearly,Fresh Juices,Smoothies,2024-10-12,83,1.776595724,2023-01-12,26.33,639,2.59,Smoothies,None
PID100231,Strong Likely,Dairy Products,Soft Cheeses,2024-06-16,4,7.077331594,2023-09-24,31.42,266,6.62,11.36726913,2%
PID100232,Key All,Fresh Juices,Freshly Squeezed Juices,2024-07-11,54,5.326115562,2023-12-24,6.9,200,1.14,Freshly Squeezed Juices,Sugar
PID100233,Treat Garden,Dairy Products,Cream,2024-10-07,61,2.197422615,2023-04-09,27.84,547,1.38,7.633032958,Whole
PID100234,Bar He,Fresh Juices,Freshly Squeezed Juices,2024-01-28,59,2.860466166,2023-02-17,24.55,345,9.36,Freshly Squeezed Juices,None
PID100235,Her Role,Eggs,Size,2024-01-12,71,4.346172024,2023-05-15,38.45,242,4.52,Medium,A
PID100236,Happen Could,Deli,Cheese,2024-01-04,61,1.839427774,2023-11-19,22.6,46,3.66,Sausages,Hard
PID100237,During Tell,Meat and Seafood,Shellfish,2024-05-22,88,1.331786869,2023-01-28,15.7,480,5.23,Steak,Fish
PID100238,Pick Walk,Meat and Seafood,Chicken,2024-02-25,5,3.677183392,2023-03-22,31.47,340,1.69,Whole,Shellfish
PID100239,About Democratic,Bakery Items,Pastries,2024-09-12,64,2.324490749,2023-09-19,20.15,359,7.89,Pastries,Custard
PID100240,Sign Writer,Bakery Items,Cakes,2024-12-15,42,2.240434098,2023-02-17,46.23,667,7.15,Cakes,Fruit
PID100241,Small Account,Meat and Seafood,Shellfish,2024-04-23,64,9.039114202,2023-05-24,28.97,335,2.21,Whole,Fish
PID100242,Road Ago,Bakery Items,Pastries,2024-12-28,78,8.513495237,2023-08-23,28.24,493,2.04,Pastries,None
PID100243,Early Town,Fresh Produce,Fruits,2024-02-25,32,4.710583168,2023-03-14,34.04,348,2.32,Overripe,1.090541993
PID100244,Long Budget,Ready-to-Eat Meals,Pre-made Salads,2024-07-04,82,9.889490613,2023-05-14,44.39,417,3.45,Pre-made Salads,None
PID100245,Second Evening,Bakery Items,Bread,2024-02-20,48,5.795000475,2023-01-11,18.47,405,4.44,Bread,Fruit
PID100246,Detail High,Fresh Juices,Smoothies,2024-05-10,9,1.892555487,2023-07-03,37.95,312,7.54,Smoothies,Sugar
PID100247,Final Fine,Eggs,Size,2024-12-29,48,7.19005692,2023-12-08,2.04,387,2.15,Medium,AA
PID100248,On Provide,Bakery Items,Cakes,2024-05-06,1,9.626538571,2023-03-13,33.77,420,5.36,Cakes,Fruit
PID100249,Personal Be,Deli,Cheese,2024-02-09,70,5.603420426,2023-07-27,4.84,197,9.7,Sausages,Soft
PID100250,Partner Foot,Bakery Items,Pastries,2024-03-01,79,7.6934181,2023-05-27,16.29,279,7.48,Pastries,Cream
PID100251,Water Choice,Fresh Produce,Vegetables,2024-02-18,20,4.924642514,2023-11-09,6.4,101,4.53,Unripe,3.827173738
PID100252,Dog Four,Fresh Juices,Freshly Squeezed Juices,2024-07-16,76,3.006880942,2023-04-05,5.36,468,1.63,Freshly Squeezed Juices,Preservatives
PID100253,Economic Somebody,Eggs,Size,2024-03-12,68,5.054686011,2023-04-24,16.65,323,7.32,Large,A
PID100254,Hotel Kind,Ready-to-Eat Meals,Pre-made Salads,2024-09-14,86,9.389110354,2023-01-18,7.55,605,1.5,Pre-made Salads,Gluten-Free
PID100255,Traditional Cause,Dairy Products,Cream,2024-08-21,32,0.8020090385,2023-01-08,14.33,591,3.9,10.31463242,Skim
PID100256,Indeed Bank,Bakery Items,Cakes,2024-09-29,70,5.648250327,2023-01-29,17.6,609,5.57,Cakes,Cream
PID100257,Cause Kitchen,Eggs,Size,2024-04-26,82,8.698263239,2023-08-02,17.25,268,3.51,Large,AA
PID100258,Keep Sit,Dairy Products,Soft Cheeses,2024-12-25,74,1.489810977,2023-02-25,4.68,669,9.99,3.847849552,Whole
PID100259,Perhaps Knowledge,Bakery Items,Pastries,2024-04-25,13,5.798999432,2023-09-05,35.66,233,9.96,Pastries,Cream
PID100260,Hear Become,Ready-to-Eat Meals,Pre-packaged Meals,2024-04-06,78,7.134630375,2023-06-22,22.51,289,1.66,Pre-packaged Meals,None
PID100261,Project Hope,Fresh Juices,Freshly Squeezed Juices,2024-09-04,28,4.92443453,2023-07-25,16.37,407,1.37,Freshly Squeezed Juices,Preservatives
PID100262,Article However,Fresh Produce,Fruits,2024-06-07,85,8.283652146,2023-01-04,16.11,520,7.09,Ripe,0.351090214
PID100263,Key Should,Fresh Produce,Vegetables,2024-12-16,15,2.081584515,2023-05-05,14.49,591,2.09,Overripe,3.463442092
PID100264,Let Democrat,Eggs,Size,2024-05-24,54,5.275926657,2023-04-24,41.74,396,1.31,Small,AA
PID100265,Market Benefit,Fresh Juices,Freshly Squeezed Juices,2024-03-13,38,2.789879679,2023-11-06,22.41,128,7.02,Freshly Squeezed Juices,None
PID100266,Boy Factor,Fresh Produce,Fruits,2024-02-13,82,8.533778169,2023-08-05,4.73,192,9.76,Ripe,3.169242813
PID100267,Police Rise,Deli,Prepared Meats,2024-02-29,91,2.863720831,2023-11-06,44.53,115,5.21,Sausages,Hard
PID100268,Scientist Like,Fresh Produce,Vegetables,2024-12-26,54,3.168322496,2023-06-04,12.05,571,9.51,Overripe,4.894981376
PID100269,Crime Special,Eggs,Size,2024-06-12,55,4.057473534,2023-06-17,26.52,361,2.39,Medium,AA
PID100270,Contain End,Fresh Produce,Fruits,2024-06-25,11,3.428826186,2023-05-13,41.4,409,9.05,Ripe,0.1519407998
PID100271,Write Necessary,Fresh Juices,Smoothies,2024-02-25,16,5.509687925,2023-05-19,25.49,282,2.76,Smoothies,Sugar
PID100272,Maintain Program,Eggs,Size,2024-09-04,22,7.237108398,2023-02-03,42.85,579,3.64,Large,A
PID100273,Meeting Someone,Bakery Items,Pastries,2024-03-20,19,2.269662632,2023-04-25,49.16,330,5.49,Pastries,Cream
PID100274,Ability Then,Bakery Items,Cakes,2024-09-28,54,9.28984839,2023-06-24,35.56,462,1.65,Cakes,Cream
PID100275,Present Maintain,Meat and Seafood,Pork,2024-01-04,68,9.882435883,2023-03-26,15.67,284,8.69,Steak,N/A
PID100276,Fire Building,Eggs,Size,2024-10-25,8,4.414389663,2023-09-02,19.67,419,3.94,Medium,AA
PID100277,Fish Offer,Dairy Products,Yogurt,2024-08-24,12,5.561684904,2023-03-02,45.06,541,8.95,0.316421977,2%
PID100278,Language Seat,Bakery Items,Cakes,2024-10-18,51,4.778641167,2023-07-03,14.51,473,4.18,Cakes,Custard
PID100279,Best Resource,Ready-to-Eat Meals,Fresh Pasta,2024-07-12,93,1.228034079,2023-10-23,38.34,263,5.9,Fresh Pasta,None
PID100280,Each Of,Bakery Items,Bread,2024-10-22,98,8.614905506,2023-06-07,26.05,503,0.76,Bread,Fruit
PID100281,Far Project,Bakery Items,Pastries,2024-01-09,91,7.890581582,2023-02-16,38.31,327,1.43,Pastries,Custard
PID100282,Expect Use,Fresh Produce,Fruits,2024-09-16,45,6.835060026,2023-01-16,18.98,609,9.64,Overripe,6.416573054
PID100283,A Establish,Deli,Prepared Meats,2024-06-03,3,5.054760357,2023-07-24,36.97,315,8.35,Deli Meats,Hard
PID100284,Voice Party,Ready-to-Eat Meals,Fresh Pasta,2024-10-02,61,3.363487159,2023-06-03,7.83,487,8.21,Fresh Pasta,None
PID100285,Light Blue,Fresh Juices,Smoothies,2024-10-16,82,6.229364612,2023-04-09,20.4,556,4.07,Smoothies,Preservatives
PID100286,Health Federal,Deli,Pre-made Salads,2024-12-04,97,5.864743136,2023-10-21,12.53,410,4.37,Sausages,Hard
PID100287,Remember When,Meat and Seafood,Shellfish,2024-03-17,18,8.173392189,2023-08-20,26.35,210,9.01,Whole,Shellfish
PID100288,Bed Also,Deli,Cheese,2024-01-28,39,4.833976117,2023-11-04,32.88,85,0.62,Pre-made Salads,Soft
PID100289,Everybody Focus,Deli,Cheese,2024-07-26,89,1.153336791,2023-05-13,10.86,440,1.12,Sausages,Soft
PID100290,By Next,Bakery Items,Bread,2024-11-29,80,2.149071132,2023-04-07,48.32,602,3.67,Bread,Custard
PID100291,Vote Wife,Fresh Produce,Fruits,2024-10-22,3,6.271920656,2023-03-05,46.49,597,8.33,Ripe,9.623123543
PID100292,Author Join,Bakery Items,Pastries,2024-11-30,64,7.514220025,2023-04-23,43.05,587,0.97,Pastries,Fruit
PID100293,Fear Nature,Dairy Products,Milk,2024-02-22,99,2.135810976,2023-08-11,30.1,195,2.8,22.15106276,Skim
PID100294,Necessary Product,Bakery Items,Pastries,2024-03-22,24,8.058434127,2023-07-26,25.32,240,1.6,Pastries,Fruit
PID100295,Book Item,Bakery Items,Bread,2024-09-03,7,4.643276278,2023-07-31,30.62,400,6.5,Bread,Cream
PID100296,International Site,Dairy Products,Cream,2024-10-29,40,3.651558068,2023-12-18,45.89,316,9.27,18.57376528,2%
PID100297,Story Family,Fresh Produce,Vegetables,2024-04-23,18,3.50316575,2023-06-21,49.02,307,7.5,Ripe,9.770835525
PID100298,Hot Out,Fresh Juices,Smoothies,2024-09-01,83,1.240054066,2023-02-23,40.4,556,1.68,Smoothies,None
PID100299,Close Candidate,Deli,Pre-made Salads,2024-09-27,92,4.343321385,2023-02-16,22.94,589,6.74,Pre-made Salads,Semi-Soft
PID100300,I Institution,Meat and Seafood,Beef,2024-08-17,75,7.846865073,2023-07-01,42.1,413,7.49,Whole,Shellfish
PID100301,Chair Opportunity,Dairy Products,Cream,2024-09-16,34,3.123181529,2023-04-27,6.42,508,3.62,24.75644086,Whole
PID100302,Health Project,Fresh Produce,Fruits,2024-07-02,78,0.6408357415,2023-10-16,39,260,1.47,Unripe,4.081019415
PID100303,Just Discover,Eggs,Size,2024-07-04,41,6.503222456,2023-07-09,7.88,361,7.06,Small,A
PID100304,Run More,Fresh Produce,Fruits,2024-05-03,53,9.192053432,2023-07-11,45.22,297,0.57,Ripe,1.324864593
PID100305,Reach As,Deli,Cheese,2024-06-21,52,8.974496285,2023-04-27,47.83,421,9.85,Deli Meats,Hard
PID100306,Character Skill,Eggs,Size,2024-07-11,72,9.443580203,2023-01-21,7.23,537,2.15,Large,A
PID100307,Very Pretty,Eggs,Grade,2024-03-24,35,2.900797106,2023-01-10,20.75,439,0.19,Small,A
PID100308,Hear Market,Dairy Products,Milk,2024-05-31,82,3.204241525,2023-12-12,38.86,171,8.34,15.21908286,Whole
PID100309,Action Throughout,Fresh Juices,Freshly Squeezed Juices,2024-07-23,95,8.29509502,2023-01-26,42.04,544,3.37,Freshly Squeezed Juices,None
PID100310,Right Trial,Dairy Products,Soft Cheeses,2024-02-01,27,2.911753027,2023-09-24,17.26,130,4.9,16.07107346,Whole
PID100311,Site Window,Dairy Products,Soft Cheeses,2024-09-16,57,4.145119037,2023-06-03,20.76,471,4.85,12.77616073,Whole
PID100312,According Herself,Bakery Items,Bread,2024-01-16,83,4.296306576,2023-02-15,43.85,335,3.2,Bread,None
PID100313,Pressure About,Meat and Seafood,Pork,2024-04-14,5,4.148447906,2023-12-06,28.7,130,6.68,Fillet,N/A
PID100314,Push Scene,Deli,Cheese,2024-04-23,86,8.758893791,2023-10-10,24.37,196,5.96,Sausages,Hard
PID100315,Wear Dream,Eggs,Grade,2024-02-24,30,7.883434845,2023-10-19,2.84,128,3.9,Medium,AA
PID100316,Page Field,Fresh Produce,Fruits,2024-03-15,74,1.230996285,2023-02-10,6.44,399,4.41,Overripe,2.438944991
PID100317,Leader Magazine,Fresh Produce,Fruits,2024-10-05,6,5.914097435,2023-05-09,2.95,515,3.72,Ripe,2.692613861
PID100318,If Concern,Eggs,Grade,2024-05-08,1,8.206069292,2023-06-13,38.71,330,6.58,Medium,AA
PID100319,Raise Watch,Meat and Seafood,Beef,2024-09-23,98,7.518397075,2023-06-19,26.77,462,9.98,Ground,Shellfish
PID100320,Choose Line,Deli,Pre-made Salads,2024-12-28,75,5.095109739,2023-10-03,45.77,452,7.1,Pre-made Salads,Hard
PID100321,Choose Need,Meat and Seafood,Shellfish,2024-05-02,57,3.494856089,2023-02-20,17.06,437,4.36,Ground,N/A
PID100322,Detail Whether,Ready-to-Eat Meals,Fresh Pasta,2024-03-13,31,4.002023456,2023-06-22,15.47,265,2.19,Fresh Pasta,Gluten-Free
PID100323,Happy Strategy,Fresh Juices,Smoothies,2024-05-31,31,6.193592773,2023-06-15,31.58,351,1.55,Smoothies,None
PID100324,Surface Million,Meat and Seafood,Chicken,2024-05-31,71,2.143267386,2023-10-11,35.53,233,6,Whole,Shellfish
PID100325,Discussion Stuff,Bakery Items,Cakes,2024-03-17,24,6.203080478,2023-06-20,30.66,271,7.13,Cakes,None
PID100326,Yard Democratic,Eggs,Size,2024-08-15,38,4.201996595,2023-10-03,26.08,317,3.6,Medium,AA
PID100327,Appear Western,Fresh Produce,Fruits,2024-05-30,25,9.5876391,2023-01-13,30.59,503,1.72,Overripe,4.583338431
PID100328,East Property,Deli,Pre-made Salads,2024-02-02,37,7.041998551,2023-12-05,21.57,59,3.21,Pre-made Salads,Hard
PID100329,Culture Himself,Ready-to-Eat Meals,Pre-packaged Meals,2024-01-23,15,8.979236816,2023-10-16,17.4,99,1.68,Pre-packaged Meals,Vegan
PID100330,Pull Research,Eggs,Grade,2024-03-08,71,9.041280563,2023-04-01,42.78,342,4.87,Large,A
PID100331,Popular Finish,Dairy Products,Milk,2024-08-25,65,9.904438024,2023-02-03,42.87,569,5.87,9.927934473,2%
PID100332,Sea Trouble,Dairy Products,Yogurt,2024-07-17,3,0.8918704353,2023-10-19,5.68,272,9.34,9.362676388,2%
PID100333,Feel Spend,Ready-to-Eat Meals,Pre-made Salads,2024-12-06,17,7.835591916,2023-12-09,29.21,363,9.28,Pre-made Salads,None
PID100334,Head Its,Bakery Items,Pastries,2024-06-26,38,2.00808682,2023-01-21,10,522,9.52,Pastries,Cream
PID100335,Project Same,Meat and Seafood,Pork,2024-07-19,34,5.21206538,2023-09-16,15.87,307,7.37,Fillet,Fish
PID100336,Range Officer,Dairy Products,Yogurt,2024-12-27,85,4.366079399,2023-10-13,47.66,441,2.07,17.66364992,Skim
PID100337,World Law,Eggs,Size,2024-08-13,97,8.243627776,2023-06-26,14.27,414,8.99,Small,AA
PID100338,Might Environmental,Bakery Items,Bread,2024-09-30,19,8.327166158,2023-07-04,37.28,454,6.79,Bread,Fruit
PID100339,Dinner Green,Meat and Seafood,Pork,2024-04-13,63,5.616234317,2023-01-17,25.66,452,9.5,Ground,Shellfish
PID100340,Animal Area,Fresh Juices,Smoothies,2024-03-04,30,9.435902481,2023-05-16,32.23,293,2.83,Smoothies,Preservatives
PID100341,About Figure,Bakery Items,Bread,2024-09-11,45,5.156363555,2023-01-03,18.28,617,5.93,Bread,Custard
PID100342,Challenge Attack,Bakery Items,Pastries,2024-11-01,71,4.228425105,2023-06-16,9.58,504,1.23,Pastries,None
PID100343,Response Doctor,Meat and Seafood,Fish,2024-08-24,19,4.514272585,2023-06-03,44.91,448,5.41,Ground,N/A
PID100344,Open Will,Dairy Products,Soft Cheeses,2024-03-26,57,9.755211626,2023-06-26,19.43,274,0.61,24.99360432,Skim
PID100345,Data Group,Ready-to-Eat Meals,Pre-made Salads,2024-08-24,17,7.836161403,2023-02-09,35.91,562,5.74,Pre-made Salads,None
PID100346,Police Use,Fresh Produce,Vegetables,2024-02-03,79,4.714892472,2023-11-05,38.31,90,9.89,Unripe,4.687118396
PID100347,From Future,Ready-to-Eat Meals,Pre-packaged Meals,2024-07-27,13,5.585398669,2023-06-26,6.96,397,6.77,Pre-packaged Meals,None
PID100348,Walk Garden,Meat and Seafood,Beef,2024-04-09,26,2.713591775,2023-01-12,5.66,453,3.84,Steak,N/A
PID100349,Nearly Another,Bakery Items,Cakes,2024-03-14,26,2.575691955,2023-05-24,5.45,295,9.25,Cakes,None
PID100350,Be Determine,Meat and Seafood,Shellfish,2024-12-03,25,5.727250691,2023-07-23,26.47,499,6.25,Whole,N/A
PID100351,Half Cup,Deli,Pre-made Salads,2024-11-21,61,6.580472439,2023-03-20,30.54,612,0.39,Sausages,Soft
PID100352,Enter Remember,Fresh Produce,Fruits,2024-10-10,57,2.544804684,2023-10-13,34.42,363,8.27,Unripe,2.366011326
PID100353,Fish Forget,Eggs,Size,2024-07-19,78,3.122617483,2023-11-30,32.8,232,3.98,Small,AA
PID100354,If Environmental,Dairy Products,Milk,2024-07-06,64,4.020404676,2023-05-14,31.45,419,0.97,25.83637904,Skim
PID100355,Try Seem,Bakery Items,Bread,2024-04-03,63,3.187669116,2023-01-18,26.34,441,6.37,Bread,Cream
PID100356,Follow World,Dairy Products,Soft Cheeses,2024-08-02,41,6.99300656,2023-01-29,4.7,551,9.05,25.22531551,Whole
PID100357,Act Magazine,Deli,Pre-made Salads,2024-07-11,90,4.526528755,2023-10-09,36.56,276,3.85,Deli Meats,Soft
PID100358,Left Anyone,Eggs,Size,2024-12-22,37,6.479771516,2023-11-11,8.6,407,1.96,Small,AA
PID100359,Itself Minute,Fresh Juices,Freshly Squeezed Juices,2024-06-27,75,1.911741159,2023-06-20,29.06,373,2.72,Freshly Squeezed Juices,None
PID100360,Buy Bed,Dairy Products,Yogurt,2024-02-01,18,4.693719005,2023-04-04,42.6,303,4.3,5.384213143,Whole
PID100361,Bit The,Deli,Cheese,2024-10-24,74,1.310188513,2023-03-01,18.97,603,9.27,Deli Meats,Semi-Soft
PID100362,Job Usually,Bakery Items,Cakes,2024-12-22,6,0.7860272391,2023-03-24,35.82,639,8.06,Cakes,None
PID100363,Let Position,Eggs,Grade,2024-01-30,95,6.065513584,2023-11-14,35.43,77,7.95,Large,A
PID100364,Late Operation,Dairy Products,Yogurt,2024-10-20,64,6.676761,2023-12-11,31.77,314,0.23,4.306253651,2%
PID100365,Themselves Indeed,Meat and Seafood,Pork,2024-01-16,98,8.201196773,2023-03-12,30.01,310,1.86,Steak,Shellfish
PID100366,Enjoy Might,Dairy Products,Soft Cheeses,2024-03-26,80,4.944418613,2023-02-19,39.22,401,5.83,29.75868345,2%
PID100367,Though Truth,Dairy Products,Yogurt,2024-04-18,58,1.056821423,2023-12-29,17.31,111,6.41,11.71459658,Whole
PID100368,He Front,Deli,Pre-made Salads,2024-06-17,31,2.51683656,2023-02-11,5.37,492,7.24,Deli Meats,Hard
PID100369,Onto We,Bakery Items,Pastries,2024-04-20,41,9.753784163,2023-08-25,1.52,239,2.58,Pastries,Cream
PID100370,Number Story,Fresh Juices,Smoothies,2024-03-19,26,3.333273976,2023-10-04,22.81,167,6.39,Smoothies,None
PID100371,Fine Star,Deli,Cheese,2024-06-20,11,3.995264112,2023-07-19,23.05,337,3.92,Pre-made Salads,Semi-Soft
PID100372,Point Maintain,Fresh Produce,Vegetables,2024-07-27,66,6.409057825,2023-09-04,21.77,327,6.15,Overripe,7.4359281
PID100373,Every Explain,Bakery Items,Bread,2024-03-31,1,3.034488328,2023-01-07,42.15,449,7.11,Bread,Cream
PID100374,By Possible,Eggs,Grade,2024-10-31,34,5.396189186,2023-10-04,7.5,393,5.02,Large,A
PID100375,Bit Consider,Bakery Items,Pastries,2024-10-11,34,7.230744013,2023-06-11,43.18,488,1.18,Pastries,None
PID100376,Energy Discover,Ready-to-Eat Meals,Fresh Pasta,2024-04-20,42,6.409327495,2023-12-08,46.1,134,3.37,Fresh Pasta,Gluten-Free
PID100377,Simply Receive,Dairy Products,Yogurt,2024-01-03,46,7.731193616,2023-10-16,45.69,79,4.47,20.61655056,Skim
PID100378,North Myself,Ready-to-Eat Meals,Fresh Pasta,2024-06-15,53,3.963991896,2023-11-30,6.17,198,0.97,Fresh Pasta,Vegan
PID100379,Appear Campaign,Meat and Seafood,Beef,2024-05-29,2,9.52139764,2023-09-08,26.72,264,7.04,Whole,Fish
PID100380,Explain By,Ready-to-Eat Meals,Pre-made Salads,2024-10-13,93,1.417973559,2023-08-08,3.81,432,8.43,Pre-made Salads,None
PID100381,Her Drug,Meat and Seafood,Chicken,2024-09-19,36,5.504976129,2023-10-06,28.34,349,6.81,Steak,Fish
PID100382,Score Office,Fresh Produce,Fruits,2024-09-13,44,7.654317455,2023-04-20,23.16,512,2.06,Ripe,8.815304389
PID100383,Do Sister,Eggs,Grade,2024-11-19,70,2.126469854,2023-12-17,23.04,338,0.25,Large,A
PID100384,Education Attention,Fresh Juices,Freshly Squeezed Juices,2024-07-20,40,5.675344121,2023-04-30,25.55,447,3.08,Freshly Squeezed Juices,None
PID100385,Represent Generation,Dairy Products,Soft Cheeses,2024-03-31,95,1.078796996,2023-05-25,46.13,311,1.2,4.936522196,Whole
PID100386,Production Media,Meat and Seafood,Fish,2024-04-21,34,9.090223196,2023-08-15,35.02,250,4.45,Steak,N/A
PID100387,Congress Certain,Ready-to-Eat Meals,Pre-packaged Meals,2024-11-10,16,1.454221598,2023-01-07,5.06,673,7.71,Pre-packaged Meals,Gluten-Free
PID100388,On Mother,Deli,Pre-made Salads,2024-05-07,50,2.680507279,2023-05-23,32.61,350,5.1,Sausages,Soft
PID100389,Pay Prove,Ready-to-Eat Meals,Pre-made Salads,2024-01-10,2,6.095645569,2023-11-12,48.55,59,6.06,Pre-made Salads,Vegan
PID100390,Carry Under,Fresh Juices,Smoothies,2024-06-02,61,6.474408985,2023-03-02,38.4,458,4.73,Smoothies,Preservatives
PID100391,Cost Mrs,Deli,Cheese,2024-01-30,35,7.866315917,2023-02-22,10.14,342,2.3,Sausages,Semi-Soft
PID100392,Southern Design,Fresh Produce,Vegetables,2024-10-30,61,6.408044036,2023-12-22,47.13,313,2.93,Unripe,0.2101486908
PID100393,Stage Model,Dairy Products,Cream,2024-08-09,94,5.416830866,2023-10-25,45.16,289,2.06,11.66019737,2%
